procedure_name_en,procedure_year,procedure_number,instance_date,actual_worth,procedure_area,property_type_id,property_type_en,property_sub_type_id,property_sub_type_en,area_id,area_name_en,actual_area,property_total_value,actual_area_missing
Property Evaluation,2008,925,2008-08-21T00:00:00.000Z,2.8E7,2645.78,1,Land,63,Residential,375,Jumeirah Second,2645.78,2.8E7,false
Property Evaluation,2010,1614,2010-12-09T00:00:00.000Z,4000000.0,186.64,1,Land,62,Commercial,367,Al Suq Al Kabeer,186.76,4000000.0,false
Property Evaluation,2008,583,2008-04-30T00:00:00.000Z,9000000.0,1858.06,1,Land,63,Residential,232,Mirdif,1858.0,9000000.0,false
Property Evaluation,2009,23,2009-01-08T00:00:00.000Z,3.0E7,668.53,1,Land,63,Residential,239,Al Baraha,668.53,3.0E7,false
Property Evaluation,2009,1201,2009-12-24T00:00:00.000Z,1.0E7,1858.06,1,Land,6,Labor Camp,438,Al Ttay,1858.06,1.0E7,false
Property Evaluation,2007,626,2007-09-06T00:00:00.000Z,9935100.0,1025.56,1,Land,63,Residential,267,Al Raffa,1025.56,9935100.0,false
Property Evaluation,2008,792,2008-06-25T00:00:00.000Z,3500000.0,567.36,1,Land,62,Commercial,230,Abu Hail,567.36,3500000.0,false
Property Evaluation,2006,270,2006-03-22T00:00:00.000Z,6500000.0,291.72,1,Land,62,Commercial,235,Eyal Nasser,291.72,6500000.0,false
Property Evaluation,2011,1,2011-01-03T00:00:00.000Z,4216800.0,1119.3,1,Land,63,Residential,375,Jumeirah Second,559.65,4216800.0,false
Property Evaluation,2003,82,2003-03-02T00:00:00.000Z,1000000.0,171.41,1,Land,62,Commercial,238,Al Dhagaya,171.45,1000000.0,false
Property Evaluation,2008,139,2008-02-05T00:00:00.000Z,1.0E8,8260.75,1,Land,63,Residential,375,Jumeirah Second,8251.37,1.0E8,false
Property Evaluation,2007,571,2007-07-30T00:00:00.000Z,1.3E7,1858.06,1,Land,63,Residential,375,Jumeirah Second,1858.04,1.3E7,false
Property Evaluation,2010,585,2010-04-06T00:00:00.000Z,3.22E8,4273.54,1,Land,62,Commercial,341,Trade Center First,4273.54,3.22E8,false
Property Evaluation,2003,279,2003-06-02T00:00:00.000Z,1.24425E7,3302.7,1,Land,62,Commercial,231,Al Mamzer,3302.98,1.24425E7,false
Property Evaluation,2006,659,2006-07-19T00:00:00.000Z,2.4E7,4180.64,1,Land,63,Residential,232,Mirdif,4181.0,2.4E7,false
Property Evaluation,2011,135,2011-01-24T00:00:00.000Z,3913500.0,1454.3,1,Land,63,Residential,297,Al Warqa First,1454.32,3913500.0,false
Property Evaluation,2003,464,2003-10-19T00:00:00.000Z,6200000.0,1339.48,1,Land,63,Residential,249,Al Muteena,1339.48,6200000.0,false
Property Evaluation,2004,623,2004-10-03T00:00:00.000Z,650000.0,929.03,1,Land,63,Residential,394,Al Mizhar Second,929.0,650000.0,false
Property Evaluation,2011,1496,2011-11-15T00:00:00.000Z,6000000.0,1858.06,1,Land,65,Industrial,395,Jabal Ali Industrial First,5574.18,6000000.0,false
Property Evaluation,2011,555,2011-04-13T00:00:00.000Z,7837560.0,4045.18,1,Land,62,Commercial,467,Wadi Al Safa 5,4045.18,7837560.0,false
Property Evaluation,2009,454,2009-04-26T00:00:00.000Z,1.0E7,1839.48,1,Land,63,Residential,370,Um Suqaim Third,1839.48,1.0E7,false
Property Evaluation,2010,1103,2010-07-12T00:00:00.000Z,4500000.0,929.03,1,Land,63,Residential,318,Jumeirah Third,929.03,4500000.0,false
Property Evaluation,2010,1494,2010-10-26T00:00:00.000Z,2.26692E7,2808.05,1,Land,62,Commercial,234,Hor Al Anz East,2802.05,2.26692E7,false
Property Evaluation,2009,629,2009-06-28T00:00:00.000Z,5426000.0,929.03,1,Land,65,Industrial,360,Muhaisanah Second,1071.09,5426000.0,false
Property Evaluation,2008,65,2008-01-15T00:00:00.000Z,4.5E7,723.81,1,Land,62,Commercial,237,Al Sabkha,723.81,4.5E7,false
Property Evaluation,2009,726,2009-08-10T00:00:00.000Z,5.0E7,1419.65,1,Land,62,Commercial,244,Al Murqabat,1419.65,5.0E7,false
Property Evaluation,2007,442,2007-06-10T00:00:00.000Z,2000000.0,931.35,1,Land,63,Residential,300,Al Rashidiya,931.35,2000000.0,false
Property Evaluation,2011,1561,2011-12-04T00:00:00.000Z,1400000.0,324.47,2,Building,4,Villa,352,Al Thanayah Fourth,324.47,1400000.0,false
Property Evaluation,2012,851,2012-05-17T00:00:00.000Z,750000.0,82.4,3,Unit,60,Flat,390,Burj Khalifa,82.4,750000.0,false
Property Evaluation,2012,1198,2012-07-15T00:00:00.000Z,9.4974065E7,92877.68,1,Land,65,Industrial,308,Al Goze Industrial First,20804.3,9.4974065E7,false
Property Evaluation,2012,375,2012-03-12T00:00:00.000Z,2400000.0,1393.55,1,Land,63,Residential,316,Al Mizhar First,1393.55,2400000.0,false
Property Evaluation,2012,1032,2012-06-26T00:00:00.000Z,2.0171E7,1873.95,1,Land,62,Commercial,368,Al Barsha First,1873.95,2.0171E7,false
Property Evaluation,2012,1436,2012-08-29T00:00:00.000Z,1148000.0,213.31,1,Land,62,Commercial,233,Hor Al Anz,213.31,1148000.0,false
Property Evaluation,2012,867,2012-05-21T00:00:00.000Z,7219300.0,1219.44,1,Land,62,Commercial,323,Al Qusais Industrial Fifth,1219.45,7219300.0,false
Property Evaluation,2012,1979,2012-10-31T00:00:00.000Z,9600000.0,905.43,1,Land,62,Commercial,352,Al Thanayah Fourth,905.43,9600000.0,false
Property Evaluation,2012,1507,2012-09-06T00:00:00.000Z,1.25E7,7432.24,1,Land,63,Residential,312,Muhaisanah First,2440.19,1.25E7,false
Property Evaluation,2012,2338,2012-12-04T00:00:00.000Z,1.24028E7,11522.55,1,Land,63,Residential,467,Wadi Al Safa 5,11522.55,1.24028E7,false
Property Evaluation,2013,149,2013-01-16T00:00:00.000Z,4564800.0,238.57,1,Land,62,Commercial,239,Al Baraha,238.57,4564800.0,false
Property Evaluation,2012,1749,2012-10-02T00:00:00.000Z,1.7595E7,1634.63,1,Land,62,Commercial,249,Al Muteena,1634.63,1.7595E7,false
Property Evaluation,2012,1904,2012-10-17T00:00:00.000Z,550000.0,78.6,3,Unit,60,Flat,350,Al Thanyah Fifth,78.6,550000.0,false
Property Evaluation,2012,2372,2012-12-09T00:00:00.000Z,9.0405E7,1866.42,1,Land,62,Commercial,367,Al Suq Al Kabeer,1866.42,9.0405E7,false
Property Evaluation,2013,1524,2013-05-07T00:00:00.000Z,3.4152E7,2115.22,1,Land,62,Commercial,271,Al Karama,2115.22,3.4152E7,false
Property Evaluation,2013,926,2013-03-20T00:00:00.000Z,4.8935745E7,6073.63,1,Land,62,Commercial,478,Jabal Ali Industrial Second,6073.63,4.8935745E7,false
Property Evaluation,2013,1317,2013-04-18T00:00:00.000Z,1237558.0,709.71,1,Land,62,Commercial,485,Me'Aisem First,709.71,1237558.0,false
Property Evaluation,2013,400,2013-02-04T00:00:00.000Z,2.32362E7,1199.28,1,Land,62,Commercial,339,Al Mararr,1147.53,2.32362E7,false
Property Evaluation,2013,1105,2013-04-07T00:00:00.000Z,700000.0,50.45,3,Unit,60,Flat,390,Burj Khalifa,50.45,700000.0,false
Property Evaluation,2013,1689,2013-05-20T00:00:00.000Z,1.05016E7,1219.54,1,Land,62,Commercial,322,Al Qusais Industrial Fourth,1219.54,1.05016E7,false
Property Evaluation,2013,557,2013-02-17T00:00:00.000Z,1.0799994E7,3716.12,1,Land,5,Petrol Station,310,Al Twar Second,3716.12,1.0799994E7,false
Property Evaluation,2013,515,2013-02-11T00:00:00.000Z,1400000.0,90.11,3,Unit,60,Flat,330,Marsa Dubai,90.11,1400000.0,false
Property Evaluation,2013,597,2013-02-19T00:00:00.000Z,3.3E7,431.35,1,Land,62,Commercial,362,Naif,431.35,3.3E7,false
Property Evaluation,2013,1860,2013-06-04T00:00:00.000Z,6500000.0,798.76,1,Land,62,Commercial,350,Al Thanyah Fifth,798.76,6500000.0,false
Property Evaluation,2013,1866,2013-06-04T00:00:00.000Z,2000000.0,186.13,2,Building,4,Villa,352,Al Thanayah Fourth,186.13,2000000.0,false
Property Evaluation,2013,1766,2013-05-27T00:00:00.000Z,500000.0,43.86,3,Unit,60,Flat,350,Al Thanyah Fifth,43.86,500000.0,false
Property Evaluation,2013,1862,2013-06-04T00:00:00.000Z,1000000.0,75.44,3,Unit,60,Flat,351,Al Thanyah Third,75.44,1000000.0,false
Property Evaluation,2013,2427,2013-08-05T00:00:00.000Z,1.430796E8,22154.19,1,Land,63,Residential,317,Jumeirah First,22154.22,1.430796E8,false
Property Evaluation,2013,2527,2013-08-21T00:00:00.000Z,5867400.0,165.18,3,Unit,60,Flat,390,Burj Khalifa,165.18,5867400.0,false
Property Evaluation,2013,2755,2013-09-10T00:00:00.000Z,700000.0,43.81,3,Unit,60,Flat,330,Marsa Dubai,43.81,700000.0,false
Property Evaluation,2013,2901,2013-09-22T00:00:00.000Z,2.55997E8,207179.73,1,Land,62,Commercial,395,Jabal Ali Industrial First,207179.82,2.55997E8,false
Property Evaluation,2014,586,2014-02-12T00:00:00.000Z,1.3E8,3082.8,1,Land,62,Commercial,278,Mankhool,3082.8,1.3E8,false
Property Evaluation,2014,249,2014-01-22T00:00:00.000Z,7.7E7,2229.67,1,Land,63,Residential,244,Al Murqabat,2165.85,7.7E7,false
Property Evaluation,2014,515,2014-02-12T00:00:00.000Z,1290000.0,119.53,3,Unit,60,Flat,467,Wadi Al Safa 5,119.53,1290000.0,false
Property Evaluation,2014,390,2014-02-03T00:00:00.000Z,943000.0,76.12,3,Unit,60,Flat,350,Al Thanyah Fifth,76.12,943000.0,false
Property Evaluation,2014,856,2014-02-24T00:00:00.000Z,3600000.0,609.16,1,Land,63,Residential,442,Al Barsha South Fifth,609.16,3600000.0,false
Property Evaluation,2014,1131,2014-03-12T00:00:00.000Z,8000000.0,870.41,1,Land,62,Commercial,352,Al Thanayah Fourth,870.41,8000000.0,false
Property Evaluation,2014,48,2014-01-06T00:00:00.000Z,4200000.0,102.47,3,Unit,60,Flat,390,Burj Khalifa,102.47,4200000.0,false
Property Evaluation,2014,1023,2014-03-05T00:00:00.000Z,4.80465E7,2975.78,1,Land,62,Commercial,325,Um Hurair First,2975.78,4.80465E7,false
Property Evaluation,2014,109,2014-01-09T00:00:00.000Z,1320000.0,111.32,3,Unit,42,Office,526,Business Bay,111.32,1320000.0,false
Property Evaluation,2014,445,2014-02-06T00:00:00.000Z,1600000.0,102.71,3,Unit,60,Flat,330,Marsa Dubai,102.71,1600000.0,false
Property Evaluation,2014,251,2014-01-22T00:00:00.000Z,2.4E7,14864.48,1,Land,64,Agricultural,348,Al Goze Fourth,14864.49,2.4E7,false
Property Evaluation,2014,1263,2014-03-18T00:00:00.000Z,1.9E7,1611.87,1,Land,65,Industrial,363,Al Qusais Industrial First,1612.0,1.9E7,false
Property Evaluation,2014,1318,2014-03-20T00:00:00.000Z,1.8543E7,2461.0,1,Land,65,Industrial,248,Um Ramool,2460.95,1.8543E7,false
Property Evaluation,2014,1905,2014-04-16T00:00:00.000Z,2600000.0,130.57,3,Unit,60,Flat,330,Marsa Dubai,130.57,2600000.0,false
Property Evaluation,2014,2054,2014-04-24T00:00:00.000Z,4.4712E7,3846.18,1,Land,65,Industrial,319,Ras Al Khor Industrial Second,3846.19,4.4712E7,false
Property Evaluation,2014,2070,2014-04-24T00:00:00.000Z,7.820925E7,6919.88,1,Land,65,Industrial,319,Ras Al Khor Industrial Second,6919.88,7.820925E7,false
Property Evaluation,2014,3801,2014-08-19T00:00:00.000Z,4631400.0,690.21,1,Land,63,Residential,467,Wadi Al Safa 5,1434.21,4631400.0,false
Property Evaluation,2010,70,2010-02-04T00:00:00.000Z,7500000.0,1393.55,1,Land,62,Commercial,232,Mirdif,1394.0,7500000.0,false
Property Evaluation,2010,540,2010-04-08T00:00:00.000Z,4.8E7,5574.18,1,Land,62,Commercial,240,Port Saeed,5574.18,4.8E7,false
Property Evaluation,2010,926,2010-05-31T00:00:00.000Z,1.2E7,1858.06,1,Land,62,Commercial,247,Al Khabeesi,1858.06,1.2E7,false
Property Evaluation,2010,711,2010-04-26T00:00:00.000Z,1.071525E7,2844.23,1,Land,65,Industrial,373,Al Goze Industrial Fourth,4761.65,1.071525E7,false
Property Evaluation,2010,8,2010-02-10T00:00:00.000Z,7740200.0,1728.0,1,Land,65,Industrial,309,Al Goze Industrial Third,1728.0,7740200.0,false
Property Evaluation,2010,342,2010-03-21T00:00:00.000Z,1.25E8,3914.93,1,Land,62,Commercial,240,Port Saeed,3914.93,1.25E8,false
Property Evaluation,2010,983,2010-06-10T00:00:00.000Z,1.2E7,929.03,1,Land,62,Commercial,267,Al Raffa,929.03,1.2E7,false
Property Evaluation,2010,216,2010-02-11T00:00:00.000Z,1102850.0,127.28,1,Land,62,Commercial,238,Al Dhagaya,186.52,1102850.0,false
Property Evaluation,2009,787,2009-09-14T00:00:00.000Z,2.1875E7,8129.01,1,Land,63,Residential,316,Al Mizhar First,8129.02,2.1875E7,false
Property Evaluation,2008,876,2008-07-27T00:00:00.000Z,1.2E7,929.03,1,Land,63,Residential,318,Jumeirah Third,929.03,1.2E7,false
Property Evaluation,2006,229,2006-03-08T00:00:00.000Z,9000000.0,353.68,1,Land,62,Commercial,362,Naif,353.68,9000000.0,false
Property Evaluation,2009,757,2009-08-30T00:00:00.000Z,1000000.0,232.26,1,Land,63,Residential,382,Al Waheda,232.26,1000000.0,false
Property Evaluation,2006,387,2006-04-23T00:00:00.000Z,6656000.0,1932.38,1,Land,62,Commercial,361,Muhaisanah Fourth,1932.38,6656000.0,false
Property Evaluation,2010,275,2010-02-23T00:00:00.000Z,3.18375E7,657.29,1,Land,63,Residential,356,Al Rega,657.29,3.18375E7,false
Property Evaluation,2002,547,2002-12-31T00:00:00.000Z,1.98E7,3678.96,1,Land,62,Commercial,388,Oud Metha,3679.0,1.98E7,false
Property Evaluation,2005,322,2005-05-16T00:00:00.000Z,800000.0,125.6,1,Land,62,Commercial,362,Naif,125.6,800000.0,false
Property Evaluation,2009,441,2009-04-21T00:00:00.000Z,4000000.0,1393.55,1,Land,63,Residential,316,Al Mizhar First,1394.0,4000000.0,false
Property Evaluation,2011,587,2011-04-21T00:00:00.000Z,1.84288E7,4280.23,1,Land,38,Residential Flats,435,Al Hebiah Fourth,4280.23,1.84288E7,false
Property Evaluation,2009,161,2009-02-19T00:00:00.000Z,710450.0,1320.06,1,Land,27,Cooling Station,395,Jabal Ali Industrial First,1320.06,710450.0,false
Property Evaluation,2007,172,2007-03-06T00:00:00.000Z,5530000.0,1467.87,1,Land,63,Residential,378,Al Garhoud,1467.87,5530000.0,false
Property Evaluation,2006,411,2006-04-29T00:00:00.000Z,3.2E7,1121.15,1,Land,62,Commercial,368,Al Barsha First,1121.15,3.2E7,false
Property Evaluation,2007,582,2007-08-05T00:00:00.000Z,6.5E7,1353.6,1,Land,62,Commercial,305,AL QUSAIS,1353.6,6.5E7,false
Property Evaluation,2011,973,2011-07-06T00:00:00.000Z,3.588E7,22222.4,1,Land,62,Commercial,378,Al Garhoud,22222.41,3.588E7,false
Property Evaluation,2011,1551,2011-12-13T00:00:00.000Z,3000000.0,696.78,1,Land,63,Residential,232,Mirdif,697.0,3000000.0,false
Property Evaluation,2009,598,2009-06-11T00:00:00.000Z,7350000.0,1393.55,1,Land,63,Residential,232,Mirdif,1393.58,7350000.0,false
Property Evaluation,2008,820,2008-07-06T00:00:00.000Z,6150000.0,1393.55,1,Land,63,Residential,393,Al Barsha Second,1393.55,6150000.0,false
Property Evaluation,2007,429,2007-06-07T00:00:00.000Z,3.264075E7,6738.72,1,Land,62,Commercial,361,Muhaisanah Fourth,6738.72,3.264075E7,false
Property Evaluation,2005,853,2005-12-24T00:00:00.000Z,2.781E7,3444.84,1,Land,62,Commercial,231,Al Mamzer,3444.84,2.781E7,false
Property Evaluation,2003,109,2003-03-03T00:00:00.000Z,5760000.0,891.87,1,Land,63,Residential,362,Naif,891.87,5760000.0,false
Property Evaluation,2005,163,2005-03-27T00:00:00.000Z,3.5E7,3887.06,1,Land,65,Industrial,308,Al Goze Industrial First,3887.06,3.5E7,false
Property Evaluation,2007,907,2007-12-30T00:00:00.000Z,2.8E7,487.37,1,Land,62,Commercial,362,Naif,487.36,2.8E7,false
Property Evaluation,2006,927,2006-11-16T00:00:00.000Z,4.99675E7,1856.85,1,Land,62,Commercial,244,Al Murqabat,1856.85,4.99675E7,false
Property Evaluation,2005,694,2005-10-15T00:00:00.000Z,1.0E8,3475.5,1,Land,38,Residential Flats,330,Marsa Dubai,3475.5,1.0E8,false
Property Evaluation,2010,1549,2010-11-11T00:00:00.000Z,1.35732E7,6304.95,1,Land,63,Residential,409,Al Barshaa South Third,6304.95,1.35732E7,false
Property Evaluation,2005,537,2005-07-13T00:00:00.000Z,2400000.0,892.98,1,Land,62,Commercial,233,Hor Al Anz,893.04,2400000.0,false
Property Evaluation,2008,1131,2008-10-23T00:00:00.000Z,6000000.0,1374.96,1,Land,63,Residential,316,Al Mizhar First,1374.96,6000000.0,false
Property Evaluation,2008,186,2008-02-19T00:00:00.000Z,1.0E7,1393.55,1,Land,63,Residential,393,Al Barsha Second,1393.55,1.0E7,false
Property Evaluation,2010,482,2010-03-23T00:00:00.000Z,3.735E7,4626.57,1,Land,62,Commercial,388,Oud Metha,4626.51,3.735E7,false
Property Evaluation,2005,801,2005-12-13T00:00:00.000Z,2.2E7,302.86,1,Land,62,Commercial,237,Al Sabkha,302.86,2.2E7,false
Property Evaluation,2003,367,2003-08-02T00:00:00.000Z,2.3E7,3344.51,1,Land,63,Residential,305,AL QUSAIS,3344.51,2.3E7,false
Property Evaluation,2010,172,2010-02-25T00:00:00.000Z,8788320.0,9071.79,1,Land,65,Industrial,395,Jabal Ali Industrial First,9071.8,8788320.0,false
Property Evaluation,2006,571,2006-06-21T00:00:00.000Z,6000000.0,336.77,1,Land,62,Commercial,367,Al Suq Al Kabeer,336.67,6000000.0,false
Property Evaluation,2005,208,2005-04-10T00:00:00.000Z,5.0E7,1604.9,1,Land,63,Residential,357,AL TWAR FIFTH,1604.9,5.0E7,false
Property Evaluation,2006,676,2006-07-24T00:00:00.000Z,3600000.0,656.36,1,Land,63,Residential,230,Abu Hail,656.36,3600000.0,false
Property Evaluation,2004,200,2004-03-22T00:00:00.000Z,1459500.0,271.18,1,Land,62,Commercial,367,Al Suq Al Kabeer,271.18,1459500.0,false
Property Evaluation,2006,167,2006-02-14T00:00:00.000Z,9.955E7,18496.99,1,Land,63,Residential,308,Al Goze Industrial First,18457.52,9.955E7,false
Property Evaluation,2002,351,2002-08-10T00:00:00.000Z,6600000.0,4180.64,1,Land,63,Residential,305,AL QUSAIS,2787.09,6600000.0,false
Property Evaluation,2002,507,2002-12-15T00:00:00.000Z,4500000.0,366.97,1,Land,62,Commercial,339,Al Mararr,366.97,4500000.0,false
Property Evaluation,2003,227,2003-05-05T00:00:00.000Z,1100000.0,2136.77,1,Land,63,Residential,312,Muhaisanah First,2181.73,1100000.0,false
Property Evaluation,2011,1354,2011-10-05T00:00:00.000Z,4124750.0,1094.86,1,Land,62,Commercial,301,Al Nahda Second,1094.86,4124750.0,false
Property Evaluation,2012,130,2012-02-01T00:00:00.000Z,4500000.0,836.13,1,Land,63,Residential,249,Al Muteena,836.13,4500000.0,false
Property Evaluation,2012,290,2012-03-01T00:00:00.000Z,2200000.0,230.68,3,Unit,60,Flat,330,Marsa Dubai,230.68,2200000.0,false
Property Evaluation,2012,479,2012-03-29T00:00:00.000Z,1.53144E7,9485.03,1,Land,63,Residential,467,Wadi Al Safa 5,9485.03,1.53144E7,false
Property Evaluation,2012,454,2012-03-25T00:00:00.000Z,2.4E7,1858.06,1,Land,62,Commercial,378,Al Garhoud,1858.06,2.4E7,false
Property Evaluation,2012,1246,2012-07-26T00:00:00.000Z,3599998.0,1858.06,1,Land,63,Residential,394,Al Mizhar Second,1858.06,3599998.0,false
Property Evaluation,2012,556,2012-04-10T00:00:00.000Z,4.039875E7,10723.3,1,Land,63,Residential,364,Al Wasl,10797.61,4.039875E7,false
Property Evaluation,2012,968,2012-06-10T00:00:00.000Z,1.476399E7,1112.61,1,Land,62,Commercial,362,Naif,1112.61,1.476399E7,false
Property Evaluation,2013,199,2013-01-20T00:00:00.000Z,4.3E7,293.2,1,Land,62,Commercial,362,Naif,293.2,4.5E7,false
Property Evaluation,2012,1824,2012-10-10T00:00:00.000Z,700000.0,232.26,1,Land,63,Residential,233,Hor Al Anz,232.26,700000.0,false
Property Evaluation,2012,2063,2012-11-08T00:00:00.000Z,1200000.0,163.47,3,Unit,42,Office,350,Al Thanyah Fifth,163.47,1200000.0,false
Property Evaluation,2013,1397,2013-04-24T00:00:00.000Z,3500000.0,594.58,1,Land,63,Residential,370,Um Suqaim Third,594.58,3800000.0,false
Property Evaluation,2013,1864,2013-06-04T00:00:00.000Z,2.7379985E7,7708.43,1,Land,34,General Use,441,Al Barsha South Fourth,7708.43,2.7379985E7,false
Property Evaluation,2013,814,2013-03-11T00:00:00.000Z,5.5E7,955.51,1,Land,62,Commercial,235,Eyal Nasser,955.51,5.5E7,false
Property Evaluation,2013,1328,2013-04-18T00:00:00.000Z,2200000.0,131.74,3,Unit,60,Flat,390,Burj Khalifa,131.74,2200000.0,false
Property Evaluation,2013,3380,2013-11-06T00:00:00.000Z,6000000.0,87.24,1,Land,62,Commercial,362,Naif,87.24,6000000.0,false
Property Evaluation,2013,2636,2013-08-28T00:00:00.000Z,2300000.0,140.86,3,Unit,60,Flat,351,Al Thanyah Third,140.86,2300000.0,false
Property Evaluation,2013,3318,2013-10-30T00:00:00.000Z,7.1E7,2345.43,1,Land,62,Commercial,271,Al Karama,2345.0,7.1E7,false
Property Evaluation,2013,3078,2013-10-03T00:00:00.000Z,1.8852E7,1167.6,1,Land,62,Commercial,244,Al Murqabat,1167.6,1.8852E7,false
Property Evaluation,2013,3619,2013-11-26T00:00:00.000Z,1977000.0,183.67,1,Land,62,Commercial,267,Al Raffa,183.68,1977000.0,false
Property Evaluation,2014,374,2014-02-02T00:00:00.000Z,800000.0,125.42,1,Land,62,Commercial,249,Al Muteena,125.46,800000.0,false
Property Evaluation,2014,111,2014-01-13T00:00:00.000Z,4500000.0,134.9,3,Unit,60,Flat,390,Burj Khalifa,134.9,4500000.0,false
Property Evaluation,2013,4007,2013-12-31T00:00:00.000Z,2596886.0,1096.63,1,Land,63,Residential,312,Muhaisanah First,1096.63,2596886.0,false
Property Evaluation,2013,3864,2013-12-18T00:00:00.000Z,2200000.0,929.03,1,Land,63,Residential,300,Al Rashidiya,929.01,2200000.0,false
Property Evaluation,2014,80,2014-01-08T00:00:00.000Z,9750000.0,1394.0,1,Land,62,Commercial,297,Al Warqa First,1393.55,9750000.0,false
Property Evaluation,2014,1087,2014-03-10T00:00:00.000Z,4000000.0,200.57,3,Unit,60,Flat,410,Palm Jumeirah,200.57,4000000.0,false
Property Evaluation,2014,1146,2014-03-12T00:00:00.000Z,1200000.0,54.76,3,Unit,60,Flat,390,Burj Khalifa,54.76,1200000.0,false
Property Evaluation,2013,3753,2013-12-10T00:00:00.000Z,700000.0,76.69,3,Unit,60,Flat,350,Al Thanyah Fifth,76.69,700000.0,false
Property Evaluation,2014,1657,2014-03-30T00:00:00.000Z,1.8808E7,1156.83,1,Land,62,Commercial,334,Al Jadaf,1156.83,1.8808E7,false
Property Evaluation,2014,1542,2014-03-26T00:00:00.000Z,3.32E7,3714.91,1,Land,65,Industrial,321,Al Qusais Industrial Third,3716.12,3.32E7,false
Property Evaluation,2014,1924,2014-04-17T00:00:00.000Z,3.116E7,1901.54,1,Land,65,Industrial,378,Al Garhoud,1903.03,3.116E7,false
Property Evaluation,2014,2408,2014-05-18T00:00:00.000Z,9000000.0,1500.65,1,Land,63,Residential,467,Wadi Al Safa 5,1500.65,9000000.0,false
Property Evaluation,2014,2424,2014-05-18T00:00:00.000Z,9443944.0,2193.43,1,Land,63,Residential,441,Al Barsha South Fourth,2193.43,9443944.0,false
Property Evaluation,2014,3864,2014-08-24T00:00:00.000Z,7595014.0,2016.0,1,Land,63,Residential,393,Al Barsha Second,2016.0,7595014.0,false
Property Evaluation,2014,3998,2014-09-03T00:00:00.000Z,3500000.0,696.77,1,Land,63,Residential,232,Mirdif,696.77,3500000.0,false
Property Evaluation,2004,201,2004-03-22T00:00:00.000Z,450000.0,163.42,1,Land,62,Commercial,267,Al Raffa,164.08,450000.0,false
Property Evaluation,2010,161,2010-02-14T00:00:00.000Z,1.55E7,3896.07,1,Land,62,Commercial,239,Al Baraha,3896.07,1.55E7,false
Property Evaluation,2007,803,2007-11-26T00:00:00.000Z,2250000.0,696.77,1,Land,63,Residential,232,Mirdif,696.68,2250000.0,false
Property Evaluation,2010,1327,2010-09-13T00:00:00.000Z,1.15E7,2090.32,1,Land,63,Residential,314,Al Saffa Second,1047.93,1.15E7,false
Property Evaluation,2009,356,2009-03-26T00:00:00.000Z,2529480.0,1958.3,1,Land,64,Agricultural,345,Al Warsan Third,1958.3,2529480.0,false
Property Evaluation,2006,437,2006-05-08T00:00:00.000Z,2.2E7,1077.58,1,Land,62,Commercial,267,Al Raffa,1077.58,2.2E7,false
Property Evaluation,2009,491,2009-05-13T00:00:00.000Z,4350000.0,1347.09,1,Land,65,Industrial,372,Al Goze Industrial Second,1347.09,4350000.0,false
Property Evaluation,2009,1009,2009-11-11T00:00:00.000Z,1.6E7,4087.73,1,Land,63,Residential,231,Al Mamzer,4087.73,1.6E7,false
Property Evaluation,2008,526,2008-04-14T00:00:00.000Z,1.85805E7,1917.98,1,Land,62,Commercial,301,Al Nahda Second,1917.98,1.85805E7,false
Property Evaluation,2006,682,2006-07-26T00:00:00.000Z,1.5E7,527.32,1,Land,62,Commercial,254,Al Buteen,527.32,1.5E7,false
Property Evaluation,2009,108,2009-02-04T00:00:00.000Z,1200000.0,278.71,1,Land,63,Residential,239,Al Baraha,279.0,1200000.0,false
Property Evaluation,2004,319,2004-05-03T00:00:00.000Z,1.6E7,3806.89,1,Land,63,Residential,315,Al Manara,3806.89,1.6E7,false
Property Evaluation,2002,471,2002-11-05T00:00:00.000Z,1.1E7,1086.97,1,Land,63,Residential,388,Oud Metha,1086.97,1.1E7,false
Property Evaluation,2011,275,2011-02-28T00:00:00.000Z,750000.0,232.26,1,Land,63,Residential,233,Hor Al Anz,232.23,750000.0,false
Property Evaluation,2006,242,2006-03-15T00:00:00.000Z,8.486E7,4765.92,1,Land,62,Commercial,271,Al Karama,4765.93,8.486E7,false
Property Evaluation,2009,752,2009-08-26T00:00:00.000Z,4.23423E7,11239.22,1,Land,65,Industrial,319,Ras Al Khor Industrial Second,11239.97,4.23423E7,false
Property Evaluation,2005,776,2005-12-06T00:00:00.000Z,9509600.0,1104.34,1,Land,62,Commercial,244,Al Murqabat,1104.32,9509600.0,false
Property Evaluation,2011,1417,2012-01-24T00:00:00.000Z,3.51048E7,5435.53,1,Land,62,Commercial,352,Al Thanayah Fourth,5435.57,3.51048E7,false
Property Evaluation,2009,171,2009-02-19T00:00:00.000Z,8350000.0,1551.48,1,Land,18,Parking,329,Trade Center Second,1551.48,8350000.0,false
Property Evaluation,2011,1179,2011-09-12T00:00:00.000Z,2.8E7,3716.12,1,Land,65,Industrial,271,Al Karama,3716.12,2.8E7,false
Property Evaluation,2011,1456,2011-11-20T00:00:00.000Z,9200000.0,176.52,1,Land,62,Commercial,254,Al Buteen,176.52,9200000.0,false
Property Evaluation,2007,856,2007-12-11T00:00:00.000Z,2500000.0,106.75,1,Land,62,Commercial,235,Eyal Nasser,106.75,2500000.0,false
